,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
9357,Good,OlliOlli,/games/olliolli/vita-168455,PlayStation Vita,7.7,Sports,N,2014,1,21
9358,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/xbox-360-20005261,Xbox 360,5.2,Action,N,2014,1,18
9359,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/pc-20005400,PC,5.2,Action,N,2014,1,18
9360,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/ps3-20005396,PlayStation 3,5.2,Action,N,2014,1,18
9361,Bad,X-Men: Battle of the Atom,/games/x-men-battle-of-the-atom/iphone-20002896,iPhone,4,"Card, Battle",N,2014,1,17
9362,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-one-20025703,Xbox One,8,Adventure,N,2013,12,17
9363,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ps3-152691,PlayStation 3,8,Adventure,N,2013,12,17
9364,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/ps3-20010319,PlayStation 3,8,Adventure,N,2013,12,17
9365,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ps4-20025702,PlayStation 4,8,Adventure,N,2013,12,17
9366,Good,Assassin's Creed IV: Black Flag -- Freedom Cry,/games/assassins-creed-iv-black-flag-freedom-cry/ps4-20009406,PlayStation 4,7,"Action, Adventure",N,2013,12,17
9367,Amazing,Broken Age: Act 1,/games/broken-age/iphone-163340,iPhone,9.5,Adventure,Y,2014,1,16
9368,Amazing,Broken Age: Act 1,/games/broken-age/pc-128341,PC,9.5,Adventure,Y,2014,1,16
9369,Great,Joe Danger Infinity,/games/joe-danger-infinity/iphone-20010374,iPhone,8.6,Action,N,2014,1,16
9370,Amazing,Nidhogg,/games/nidhogg/pc-20007105,PC,9,Fighting,Y,2014,1,15
9371,Good,Continue?9876543210,/games/continue-9876543210/pc-20011307,PC,7.9,Adventure,N,2014,1,15
9372,Great,The Banner Saga,/games/the-banner-saga/pc-137963,PC,8.6,"Strategy, RPG",N,2014,1,14
9373,Good,World of Warplanes,/games/world-of-warplanes/pc-111153,PC,7.8,Flight,N,2013,12,17
9374,Mediocre,Angry Birds Go!,/games/angry-birds-go/iphone-20000924,iPhone,5,"Racing, Action",N,2013,12,17
9375,Mediocre,Angry Birds Go!,/games/angry-birds-go/android-20010017,Android,5,"Racing, Action",N,2013,12,17
9376,Mediocre,Saint Seiya: Brave Soldiers,/games/saint-seiya-brave-soldiers/ps3-20001209,PlayStation 3,5.5,Fighting,N,2013,12,14
9377,Good,Doki-Doki Universe,/games/doki-doki-universe/ps4-167508,PlayStation 4,7,Adventure,N,2013,12,12
9378,Good,Doki-Doki Universe,/games/doki-doki-universe/ps3-167503,PlayStation 3,7,Adventure,N,2013,12,12
9379,Good,Doki-Doki Universe,/games/doki-doki-universe/vita-167507,PlayStation Vita,7,Adventure,N,2013,12,12
9380,Mediocre,Assassin's Creed Pirates,/games/assassins-creed-pirates/iphone-20005263,iPhone,5.5,Action,N,2013,12,12
9381,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/ps3-166387,PlayStation 3,3.5,"Flight, Action",N,2013,12,12
9382,Good,Don't Starve,/games/dont-starve/pc-150910,PC,7.5,Adventure,N,2014,1,14
9383,Good,Don't Starve,/games/dont-starve/ps4-20000631,PlayStation 4,7.5,Adventure,N,2014,1,14
9384,Okay,Not the Robots,/games/not-the-robots/pc-20010199,PC,6.5,Action,N,2014,1,14
9385,Mediocre,Halo: Spartan Assault,/games/halo-spartan-assault/xbox-one-20007808,Xbox One,5.8,Shooter,N,2014,1,11
9386,Good,Zumba Fitness World Party,/games/zumba-fitness-world-party/xbox-one-20000194,Xbox One,7.2,"Sports, Other",N,2014,1,10
9387,Great,Metal Gear Rising: Revengeance,/games/metal-gear-rising-revengeance/pc-14354574,PC,8.5,Action,N,2014,1,10
9388,Good,Dr. Luigi,/games/dr-luigi/wii-u-20010245,Wii U,7.5,Puzzle,N,2014,1,10
9389,Good,"Sorcery Saga: The Curse of the Great Curry God (Hot and Spicy, Everything Nicey Limited Edition)",/games/sorcery-saga-the-curse-of-the-great-curry-god/vita-20006180,PlayStation Vita,7.5,RPG,N,2014,1,8
9390,Good,Sorcery Saga: The Curse of the Great Curry God,/games/sorcery-saga-the-curse-of-the-great-curry-god/vita-20002112,PlayStation Vita,7.5,RPG,N,2014,1,8
9391,Amazing,Terraria,/games/terraria/vita-163756,PlayStation Vita,9.2,"Action, RPG",Y,2013,12,27
9392,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/xbox-360-166388,Xbox 360,3.5,"Flight, Action",N,2013,12,12
9393,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/pc-166384,PC,3.5,"Flight, Action",N,2013,12,12
9394,Bad,Young Justice: Legacy,/games/young-justice-legacy/xbox-360-128999,Xbox 360,4.8,"Action, RPG",N,2013,12,11
9395,Bad,Young Justice: Legacy,/games/young-justice-legacy/pc-161691,PC,4.8,"Action, RPG",N,2013,12,11
9396,Bad,Young Justice: Legacy,/games/young-justice-legacy/ps3-128996,PlayStation 3,4.8,"Action, RPG",N,2013,12,11
9397,Okay,The Novelist,/games/the-novelist/pc-170811,PC,6.5,Puzzle,N,2013,12,11
9398,Bad,The Amazing Spider-Man,/games/the-amazing-spider-man/vita-20005255,PlayStation Vita,4.8,Action,N,2013,12,10
9399,Amazing,Peggle 2,/games/peggle-2/ps4-20024028,PlayStation 4,9,"Puzzle, Action",Y,2013,12,9
9400,Amazing,Peggle 2,/games/peggle-2/xbox-one-20000567,Xbox One,9,"Puzzle, Action",Y,2013,12,9
9401,Okay,Max: The Curse of Brotherhood,/games/max-the-curse-of-brotherhood/xbox-one-20010389,Xbox One,6,Action,N,2013,12,24
9402,Great,NES Remix,/games/nes-remix/wii-u-20010243,Wii U,8,Party,N,2013,12,21
9403,Mediocre,Ravensword: Shadowlands,/games/ravensword-2/pc-20010372,PC,5.6,"Action, RPG",N,2013,12,21
9404,Good,Borderlands 2: How Marcus Saved Mercenary Day,/games/borderlands-2-how-marcus-saved-mercenary-day/xbox-360-20009669,Xbox 360,7.3,"Shooter, RPG",N,2013,12,20
9405,Good,Borderlands 2: How Marcus Saved Mercenary Day,/games/borderlands-2-how-marcus-saved-mercenary-day/pc-20009667,PC,7.3,"Shooter, RPG",N,2013,12,20
9406,Good,Ys: Memories of Celceta,/games/ys-celceta-sea-of-trees/vita-103951,PlayStation Vita,7.5,"Action, RPG",N,2013,12,20
9407,Great,The Room Two,/games/the-room-two/ipad-161056,iPad,8.6,Puzzle,N,2013,12,19
9408,Great,Republique -- Episode 1: Exordium,/games/republique-episode-1/iphone-131523,iPhone,8.5,Adventure,N,2013,12,19
9409,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/xbox-360-168258,Xbox 360,3.5,Adventure,N,2013,12,6
9410,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/3ds-168252,Nintendo 3DS,3.5,Adventure,N,2013,12,6
9411,Awful,Rambo: The Video Game,/games/rambo-the-game/ps3-114838,PlayStation 3,3,Shooter,N,2014,2,21
9412,Great,Banished,/games/banished/pc-163336,PC,8.3,Simulation,N,2014,2,21
9413,Great,Tales of Symphonia Chronicles,/games/tales-of-symphonia-chronicles/ps3-20000209,PlayStation 3,8,"Compilation, RPG",N,2014,2,20
9414,Great,BandFuse: Rock Legends,/games/bandfuse-rock-legends-150218/ps3-150219,PlayStation 3,8.2,Music,N,2014,2,20
9415,Great,BandFuse: Rock Legends,/games/bandfuse-rock-legends-150218/xbox-360-129106,Xbox 360,8.2,Music,N,2014,2,20
9416,Okay,Horizon,/games/horizon/pc-741147,PC,6.5,Strategy,N,2014,2,20
9417,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-360-20002383,Xbox 360,6.5,"Action, Adventure",N,2014,2,13
9418,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/ps3-20002384,PlayStation 3,6.5,"Action, Adventure",N,2014,2,13
9419,Mediocre,Borderlands 2: Mad Moxxi and the Wedding Day Massacre,/games/borderlands-2-mad-moxxi-and-the-wedding-day-massacre/xbox-360-20012677,Xbox 360,5.7,"Shooter, RPG",N,2014,2,11
9420,Good,Lightning Returns: Final Fantasy XIII,/games/lightning-returns-final-fantasy-xiii/ps3-127607,PlayStation 3,7,RPG,N,2014,2,11
9421,Good,Lightning Returns: Final Fantasy XIII,/games/lightning-returns-final-fantasy-xiii/xbox-360-127606,Xbox 360,7,RPG,N,2014,2,11
9422,Mediocre,Flappy Bird,/games/flappy-bird/android-20012528,Android,5.4,Action,N,2014,2,8
9423,Great,Cut The Rope 2,/games/cut-the-rope-2/iphone-20009686,iPhone,8,Puzzle,N,2013,12,19
9424,Great,Samurai Gunn,/games/samurai-gunn/pc-20004634,PC,8.3,Shooter,N,2013,12,19
9425,Great,Grand Theft Auto: San Andreas,/games/grand-theft-auto-san-andreas/iphone-20009026,iPhone,8.3,"Action, Adventure",N,2013,12,18
9426,Good,AquaPazza,/games/aquapazza/ps3-20005454,PlayStation 3,7,Fighting,N,2013,12,18
9427,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/xbox-360-20010318,Xbox 360,8,Adventure,N,2013,12,17
9428,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/iphone-20010401,iPhone,8,Adventure,N,2013,12,17
9429,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/pc-20007826,PC,8,Adventure,N,2013,12,17
9430,Great,TxK,/games/txk/vita-165942,PlayStation Vita,8.2,Shooter,N,2014,2,19
9431,Okay,Toukiden: The Age of Demons,/games/toukiden/vita-143351,PlayStation Vita,6.2,Action,N,2014,2,18
9432,Good,Strider,/games/strider-next-gen/ps4-20002504,PlayStation 4,7.5,Action,N,2014,2,18
9433,Good,Strider,/games/strider-next-gen/xbox-360-20002506,Xbox 360,7.5,Action,N,2014,2,18
9434,Good,Strider,/games/strider-next-gen/ps3-20002505,PlayStation 3,7.5,Action,N,2014,2,18
9435,Good,Strider,/games/strider-next-gen/pc-20002502,PC,7.5,Action,N,2014,2,18
9436,Good,Strider,/games/strider-next-gen/xbox-one-20002503,Xbox One,7.5,Action,N,2014,2,18
9437,Okay,Earth Defense Force 2025,/games/the-earth-defense-force-4/ps3-142572,PlayStation 3,6.5,Action,N,2014,2,18
9438,Okay,Earth Defense Force 2025,/games/the-earth-defense-force-4/xbox-360-137207,Xbox 360,6.5,Action,N,2014,2,18
9439,Mediocre,Flappy Bird,/games/flappy-bird/winphone-20012648,Windows Phone,5.4,Action,N,2014,2,8
9440,Mediocre,Flappy Bird,/games/flappy-bird/iphone-20012527,iPhone,5.4,Action,N,2014,2,8
9441,Good,Dustforce,/games/dustforce/ps3-20005718,PlayStation 3,7.7,Platformer,N,2014,2,8
9442,Good,Dustforce,/games/dustforce/vita-20005717,PlayStation Vita,7.7,Platformer,N,2014,2,8
9443,Good,Jazzpunk,/games/jazzpunk/pc-20012063,PC,7,Adventure,N,2014,2,6
9444,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/ps3-20001203,PlayStation 3,6.6,Fighting,N,2014,2,5
9445,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/xbox-360-20001202,Xbox 360,6.6,Fighting,N,2014,2,5
9446,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/vita-20001204,PlayStation Vita,6.6,Fighting,N,2014,2,5
9447,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/pc-20007264,PC,8.5,Adventure,N,2014,2,5
9448,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-360-20007823,Xbox 360,8,Adventure,N,2013,12,17
9449,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ouya-20010759,Ouya,8,Adventure,N,2013,12,17
9450,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/iphone-20010252,iPhone,8,Adventure,N,2013,12,17
9451,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/vita-20010756,PlayStation Vita,8,Adventure,N,2013,12,17
9452,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/vita-20016598,PlayStation Vita,8,Adventure,N,2013,12,17
9453,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/pc-20007819,PC,8,Adventure,N,2013,12,17
9454,Amazing,Donkey Kong Country: Tropical Freeze,/games/donkey-kong-country-tropical-freeze/wii-u-20000648,Wii U,9,"Platformer, Action",N,2014,2,17
9455,Amazing,The Last of Us: Left Behind,/games/the-last-of-us-left-behind/ps3-20008511,PlayStation 3,9,"Action, Adventure",Y,2014,2,14
9456,Good,Minecraft -- Pocket Edition,/games/minecraft-pocket-edition/iphone-101492,iPhone,7.5,Action,N,2014,2,13
9457,Good,Minecraft -- Pocket Edition,/games/minecraft-pocket-edition/android-101490,Android,7.5,Action,N,2014,2,13
9458,Amazing,League of Legends,/games/league-of-legends/mac-75882,Macintosh,9.2,Action,Y,2014,2,13
9459,Amazing,League of Legends,/games/league-of-legends/pc-14287819,PC,9.2,Action,Y,2014,2,13
9460,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-one-20002381,Xbox One,6.5,"Action, Adventure",N,2014,2,13
9461,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/pc-20002385,PC,6.5,"Action, Adventure",N,2014,2,13
9462,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/ps4-20002382,PlayStation 4,6.5,"Action, Adventure",N,2014,2,13
9463,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/xbox-360-20007265,Xbox 360,8.5,Adventure,N,2014,2,5
9464,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/ps3-20007266,PlayStation 3,8.5,Adventure,N,2014,2,5
9465,Good,Unepic,/games/unepic/wii-u-20006657,Wii U,7,Platformer,N,2014,2,4
9466,Bad,The Castle Doctrine,/games/the-castle-doctrine/pc-20012645,PC,4.5,Strategy,N,2014,2,4
9467,Good,Surge Deluxe,/games/surge-deluxe/vita-20007084,PlayStation Vita,7.2,Puzzle,N,2014,2,4
9468,Awful,Rekoil,/games/rekoil/pc-20002726,PC,3,Shooter,N,2014,2,3
9469,Great,Fable Anniversary,/games/fable-anniversary/xbox-360-20000229,Xbox 360,8,RPG,N,2014,2,3
9470,Good,Octodad: Dadliest Catch,/games/octodad-dadliest-catch/pc-162458,PC,7.8,Adventure,N,2014,1,30
9471,Good,Blackguards,/games/blackguards/pc-163796,PC,7.8,RPG,N,2014,1,30
9472,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/wii-u-20011588,Wii U,6.5,"Action, Adventure",N,2014,2,13
9473,Good,Might and Magic X Legacy,/games/might-and-magic-x-legacy/pc-163056,PC,7.3,RPG,N,2014,1,28
9474,Great,Titanfall,/games/titanfall/pc-77159,PC,8.9,"Shooter, First-Person",Y,2014,3,10
9475,Amazing,Final Fantasy X / X-2 HD Remaster,/games/final-fantasy-x-x-2-hd-remaster/vita-117911,PlayStation Vita,9.3,RPG,Y,2014,3,10
9476,Amazing,Final Fantasy X / X-2 HD Remaster (Limited Edition),/games/final-fantasy-x-x-2-hd-remaster/ps3-20008813,PlayStation 3,9.3,RPG,Y,2014,3,10
9477,Amazing,Final Fantasy X / X-2 HD Remaster,/games/final-fantasy-x-x-2-hd-remaster/ps3-117910,PlayStation 3,9.3,RPG,Y,2014,3,10
9478,Awful,Basement Crawl,/games/basement-crawl/ps4-20000252,PlayStation 4,3,Action,N,2014,3,6
9479,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/xbox-360-20010323,Xbox 360,9.5,Adventure,Y,2014,3,4
9480,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/iphone-20010402,iPhone,9.5,Adventure,Y,2014,3,4
9481,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/pc-20010321,PC,9.5,Adventure,Y,2014,3,4
9482,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/vita-20019514,PlayStation Vita,9.5,Adventure,Y,2014,3,4
9483,Amazing,The Walking Dead: Season Two -- Episode 2: A House Divided,/games/the-walking-dead-season-2-episode-2/ps3-20010322,PlayStation 3,9.5,Adventure,Y,2014,3,4
9484,Mediocre,The Witch and the Hundred Knight,/games/the-witch-and-the-hundred-knights/ps3-118900,PlayStation 3,5.8,"Action, RPG",N,2014,3,4
9485,Amazing,South Park: The Stick of Truth,/games/south-park-the-game/ps3-123757,PlayStation 3,9,RPG,Y,2014,3,4
9486,Amazing,South Park: The Stick of Truth,/games/south-park-the-game/pc-126131,PC,9,RPG,Y,2014,3,4
9487,Amazing,South Park: The Stick of Truth,/games/south-park-the-game/xbox-360-123754,Xbox 360,9,RPG,Y,2014,3,4
9488,Okay,Thief,/games/thief-4/xbox-360-20001171,Xbox 360,6.5,"Adventure, Adventure",N,2014,2,26
9489,Okay,Thief,/games/thief-4/ps3-20001170,PlayStation 3,6.5,"Adventure, Adventure",N,2014,2,26
9490,Okay,Castlevania: Lords of Shadow 2,/games/castlevania-lords-of-shadow-2/xbox-360-125916,Xbox 360,6.5,Action,N,2014,2,25
9491,Okay,Castlevania: Lords of Shadow 2,/games/castlevania-lords-of-shadow-2/pc-140059,PC,6.5,Action,N,2014,2,25
9492,Okay,Castlevania: Lords of Shadow 2,/games/castlevania-lords-of-shadow-2/ps3-125913,PlayStation 3,6.5,Action,N,2014,2,25
9493,Good,Plants vs. Zombies: Garden Warfare,/games/plants-vs-zombies-garden-warfare/xbox-one-20000565,Xbox One,7.8,Shooter,N,2014,2,25
9494,Okay,Thief,/games/thief-4/ps4-14340785,PlayStation 4,6.8,"Adventure, Adventure",N,2014,2,24
9495,Okay,Thief,/games/thief-4/pc-14340781,PC,6.8,"Adventure, Adventure",N,2014,2,24
9496,Okay,Thief,/games/thief-4/xbox-one-14340784,Xbox One,6.8,"Adventure, Adventure",N,2014,2,24
9497,Awful,Rambo: The Video Game,/games/rambo-the-game/xbox-360-114839,Xbox 360,3,Shooter,N,2014,2,21
9498,Awful,Rambo: The Video Game,/games/rambo-the-game/pc-114827,PC,3,Shooter,N,2014,2,21
9499,Awful,Deus Ex: The Fall,/games/deus-ex-the-fall/pc-20013792,PC,3,Shooter,N,2014,3,24
9500,Good,Professor Layton vs. Phoenix Wright,/games/professor-layton-vs-ace-attorney/3ds-89847,Nintendo 3DS,7.8,Adventure,N,2014,3,21
9501,Great,Luftrausers,/games/luftrausers/pc-163069,PC,8.7,Action,N,2014,3,21
9502,Great,Luftrausers,/games/luftrausers/vita-163068,PlayStation Vita,8.7,Action,N,2014,3,21
9503,Great,Infamous: Second Son,/games/infamous-second-son/ps4-161074,PlayStation 4,8.7,Action,N,2014,3,20
9504,Mediocre,Yaiba: Ninja Gaiden Z,/games/yaiba-ninja-gaiden-z/xbox-360-143466,Xbox 360,5.6,Action,N,2014,3,18
9505,Mediocre,Yaiba: Ninja Gaiden Z,/games/yaiba-ninja-gaiden-z/ps3-142573,PlayStation 3,5.6,Action,N,2014,3,18
9506,Okay,Master Reboot,/games/master-reboot/ps3-20012823,PlayStation 3,6.2,Adventure,N,2014,3,18
9507,Okay,Master Reboot,/games/master-reboot/pc-20012824,PC,6.2,Adventure,N,2014,3,18
9508,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/xbox-360-141059,Xbox 360,8,"Action, Adventure",N,2014,3,18
9509,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/xbox-one-20008002,Xbox One,8,"Action, Adventure",N,2014,3,18
9510,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/ps3-141058,PlayStation 3,8,"Action, Adventure",N,2014,3,18
9511,Great,Metal Gear Solid V: Ground Zeroes,/games/metal-gear-solid-ground-zeroes/ps4-20008006,PlayStation 4,8,"Action, Adventure",N,2014,3,18
9512,Mediocre,One Piece: Romance Dawn,/games/one-piece-romance-dawn/3ds-20005789,Nintendo 3DS,5,RPG,N,2014,3,17
9513,Amazing,Hearthstone: Heroes of WarCraft,/games/hearthstone-heroes-of-warcraft/mac-163237,Macintosh,9,"Card, Battle",Y,2014,3,13
9514,Amazing,Hearthstone: Heroes of WarCraft,/games/hearthstone-heroes-of-warcraft/ipad-163238,iPad,9,"Card, Battle",Y,2014,3,13
9515,Amazing,Hearthstone: Heroes of WarCraft,/games/hearthstone-heroes-of-warcraft/pc-163168,PC,9,"Card, Battle",Y,2014,3,13
9516,Good,Steel Diver: Sub Wars,/games/steel-diver-sub-wars/3ds-20001010,Nintendo 3DS,7.8,Shooter,N,2014,3,13
9517,Good,Yoshi's New Island,/games/yoshi-new-island-3ds/3ds-117379,Nintendo 3DS,7.9,Platformer,N,2014,3,13
9518,Amazing,Dark Souls II,/games/dark-souls-ii/ps3-149844,PlayStation 3,9,"Action, RPG",Y,2014,3,11
9519,Amazing,Dark Souls II,/games/dark-souls-ii/xbox-360-149851,Xbox 360,9,"Action, RPG",Y,2014,3,11
9520,Amazing,Dark Souls II,/games/dark-souls-ii/pc-149852,PC,9,"Action, RPG",Y,2014,3,11
9521,Great,Titanfall,/games/titanfall/xbox-one-20000422,Xbox One,8.9,"Shooter, First-Person",Y,2014,3,10
9522,Great,Titanfall,/games/titanfall/xbox-360-77162,Xbox 360,8.9,"Shooter, First-Person",Y,2014,3,10
9523,Great,Titanfall (Collector's Edition),/games/titanfall/xbox-one-20007506,Xbox One,8.9,"Shooter, First-Person",Y,2014,3,10
9524,Good,LEGO: The Hobbit,/games/lego-the-hobbit/ps4-20008979,PlayStation 4,7.4,Adventure,N,2014,4,10
9525,Amazing,The Wolf Among Us: Episode 3 -- A Crooked Mile,/games/the-wolf-among-us-episode-3-a-crooked-mile/ps3-20007270,PlayStation 3,9.2,Adventure,Y,2014,4,8
9526,Amazing,The Wolf Among Us: Episode 3 -- A Crooked Mile,/games/the-wolf-among-us-episode-3-a-crooked-mile/pc-20007268,PC,9.2,Adventure,Y,2014,4,8
9527,Amazing,The Wolf Among Us: Episode 3 -- A Crooked Mile,/games/the-wolf-among-us-episode-3-a-crooked-mile/xbox-360-20007269,Xbox 360,9.2,Adventure,Y,2014,4,8
9528,Good,Kinect Sports Rivals,/games/kinect-sports-rivals/xbox-one-20000535,Xbox One,7.3,"Sports, Party",N,2014,4,7
9529,Okay,Don Bradman Cricket,/games/don-bradman-cricket-14/xbox-360-20008178,Xbox 360,6.8,"Sports, Simulation",N,2014,4,7
9530,Okay,Don Bradman Cricket 14,/games/don-bradman-cricket-14/ps3-20008179,PlayStation 3,6.8,"Sports, Simulation",N,2014,4,7
9531,Great,MLB 14: The Show,/games/mlb-14-the-show/ps3-20008039,PlayStation 3,8.1,"Sports, Baseball",N,2014,4,4
9532,Great,MLB 14: The Show,/games/mlb-14-the-show/ps4-20008038,PlayStation 4,8.1,"Sports, Baseball",N,2014,4,4
